project_id,snapshot_id,state,district,project_type,project_cost,project_length_km,land_required_hectares,land_acquired_pct,land_pending_pct,private_land_pct,government_land_pct,forest_land_pct,affected_families,affected_landowners,vulnerable_households,compensation_awarded_amount,compensation_paid_amount,compensation_pending_amount,compensation_pending_pct,compensation_dispute_count,average_compensation_delay_days,legal_case_count,court_case_count,arbitration_case_count,ownership_dispute_count,notification_delay_days,approval_delay_days,survey_delay_days,document_completion_pct,interdepartmental_pending_count,rr_required,rr_completion_pct,families_relocated_pct,rr_grievances,possession_pct,row_available_pct,encumbrance_free_pct,public_objection_count,unresolved_grievances,stakeholder_response_rate,district_avg_resolution_days,agency_avg_delay_days,previous_project_delay_rate,days_since_notification,days_since_last_update,days_in_current_stage,acquisition_stage,actual_completion_delay_days,delayed_gt_90_days,delay_severity,most_likely_delay_stage,prediction_date,source_type,source_reference
P0374,P0374_S2,Andhra Pradesh,Andhra Pradesh_Dist_01,Railway,601.54,23.98,46.67,25.11,74.89,53.91,46.09,0.0,1240,1158,536,195.69,45.01,150.68,77.0,2,9.0,4,2,2,74,100,18,51,43.49,4,1,7.32,3.28,44,22.56,20.33,16.5,20,12,77.06,163.7,30.1,0.36,60,7,117,Compensation Disbursement,249,1,critical,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0374,P0374_S3,Andhra Pradesh,Andhra Pradesh_Dist_01,Railway,601.54,23.98,46.67,41.24,58.76,53.91,46.09,0.0,1240,1158,536,189.69,54.84,134.85,71.09,2,66.6,1,0,1,118,31,34,28,65.07,2,1,35.3,29.69,23,29.49,24.97,22.97,22,12,80.22,171.8,81.9,0.22,90,6,59,Award Declaration,161,1,severe,Utility Shifting,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0374,P0374_S4,Andhra Pradesh,Andhra Pradesh_Dist_01,Railway,601.54,23.98,46.67,53.53,46.47,53.91,46.09,0.0,1240,1158,536,140.68,63.69,76.99,54.73,1,80.2,2,1,1,99,16,98,23,58.71,0,1,48.06,44.98,54,48.07,43.23,41.62,24,15,78.26,174.4,115.8,0.49,120,28,44,Joint Measurement,218,1,critical,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0374,P0374_S5,Andhra Pradesh,Andhra Pradesh_Dist_01,Railway,601.54,23.98,46.67,73.17,26.83,53.91,46.09,0.0,1240,1158,536,147.07,104.17,42.9,29.17,1,101.9,3,1,2,104,11,17,7,59.3,2,1,54.36,46.81,48,65.25,58.23,53.7,12,5,71.93,148.2,91.9,0.52,150,20,29,Compensation Disbursement,155,1,severe,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0375,P0375_S1,Gujarat,Gujarat_Dist_06,Highway,510.24,99.41,411.5,36.8,63.2,77.53,22.47,0.0,6007,7022,2110,87.14,30.39,56.75,65.13,1,2.2,1,0,1,85,8,40,21,38.58,0,1,25.47,23.65,83,30.68,30.65,24.59,10,6,94.07,184.5,110.5,0.47,30,21,50,Award Declaration,84,0,moderate,Statutory Approvals,2026-03-30,synthetic_calibrated,SIH2026_GEN_SEED_42
P0375,P0375_S2,Gujarat,Gujarat_Dist_06,Highway,510.24,99.41,411.5,54.79,45.21,77.53,22.47,0.0,6007,7022,2110,139.49,73.74,65.75,47.14,2,3.9,0,0,0,36,4,4,0,65.2,3,1,43.66,42.5,60,44.82,40.01,36.68,8,4,95.0,152.3,106.8,0.26,60,18,40,Pre-Notification,-30,0,on_time,Utility Shifting,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0375,P0375_S3,Gujarat,Gujarat_Dist_06,Highway,510.24,99.41,411.5,62.35,37.65,77.53,22.47,0.0,6007,7022,2110,169.64,91.25,78.39,46.21,0,56.5,0,0,0,104,32,30,15,66.27,1,1,43.96,40.09,126,58.39,57.67,50.61,14,7,95.0,161.2,69.0,0.53,90,24,16,Pre-Notification,-10,0,on_time,R&R Execution,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0375,P0375_S4,Gujarat,Gujarat_Dist_06,Highway,510.24,99.41,411.5,73.01,26.99,77.53,22.47,0.0,6007,7022,2110,124.6,70.39,54.21,43.51,2,10.1,0,0,0,52,81,7,4,74.5,1,1,67.33,60.53,119,58.87,57.07,56.44,14,8,86.58,267.8,106.2,0.15,120,18,48,Joint Measurement,-10,0,on_time,Statutory Approvals,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0375,P0375_S5,Gujarat,Gujarat_Dist_06,Highway,510.24,99.41,411.5,99.88,0.12,77.53,22.47,0.0,6007,7022,2110,106.54,75.72,30.82,28.93,0,105.4,2,0,2,75,40,22,26,99.93,2,1,91.88,83.65,75,91.41,89.47,84.26,19,9,95.0,225.5,138.1,0.24,150,20,60,RR Execution,-30,0,on_time,R&R Execution,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0376,P0376_S1,Telangana,Telangana_Dist_02,Railway,86.92,149.46,258.66,5.0,95.0,59.89,40.11,0.0,5631,5604,2131,26.62,1.02,25.6,96.17,6,21.0,1,0,1,799,24,40,13,22.95,4,1,0.0,0.0,110,1.41,0.0,0.0,21,10,71.54,238.4,80.0,0.18,30,12,44,Joint Measurement,275,1,critical,Legal Litigation,2026-03-30,synthetic_calibrated,SIH2026_GEN_SEED_42
P0376,P0376_S2,Telangana,Telangana_Dist_02,Railway,86.92,149.46,258.66,17.7,82.3,59.89,40.11,0.0,5631,5604,2131,13.43,2.11,11.32,84.29,4,25.6,2,1,1,478,30,16,33,17.89,4,1,11.12,9.15,158,15.5,11.19,9.9,31,7,61.35,120.9,20.5,0.27,60,23,115,Possession Handover,303,1,critical,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0376,P0376_S3,Telangana,Telangana_Dist_02,Railway,86.92,149.46,258.66,30.46,69.54,59.89,40.11,0.0,5631,5604,2131,29.24,8.29,20.95,71.65,1,30.8,2,1,1,358,26,42,14,24.06,1,1,17.65,9.65,211,21.38,11.6,5.51,32,9,62.68,218.7,117.3,0.37,90,10,20,Possession Handover,202,1,critical,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0376,P0376_S4,Telangana,Telangana_Dist_02,Railway,86.92,149.46,258.66,50.86,49.14,59.89,40.11,0.0,5631,5604,2131,19.63,8.14,11.49,58.53,1,36.0,3,1,2,615,25,117,15,57.17,3,1,41.8,34.1,115,41.62,32.74,31.1,31,16,63.82,161.5,82.3,0.42,120,26,51,Possession Handover,245,1,critical,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0376,P0376_S5,Telangana,Telangana_Dist_02,Railway,86.92,149.46,258.66,66.98,33.02,59.89,40.11,0.0,5631,5604,2131,22.51,15.06,7.45,33.1,2,103.5,3,1,2,804,96,96,18,91.54,3,1,50.16,40.75,166,64.18,60.95,59.97,17,3,72.17,193.4,94.4,0.41,150,24,89,Pre-Notification,195,1,critical,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0377,P0377_S1,Madhya Pradesh,Madhya Pradesh_Dist_06,Highway,370.69,14.97,26.99,5.0,95.0,78.73,21.27,0.0,319,330,122,85.67,4.04,81.63,95.28,6,13.5,1,0,1,25,69,18,5,10.0,4,1,0.0,0.0,5,1.67,0.0,0.0,22,9,80.96,166.3,114.0,0.53,30,20,36,Pre-Notification,268,1,critical,Compensation Disbursement,2026-03-30,synthetic_calibrated,SIH2026_GEN_SEED_42
P0377,P0377_S2,Madhya Pradesh,Madhya Pradesh_Dist_06,Highway,370.69,14.97,26.99,17.08,82.92,78.73,21.27,0.0,319,330,122,61.92,9.38,52.54,84.85,5,39.7,1,0,1,26,79,124,1,22.98,2,1,6.06,6.01,9,3.83,0.18,0.0,21,7,75.99,182.3,91.0,0.24,60,23,62,Pre-Notification,271,1,critical,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0377,P0377_S3,Madhya Pradesh,Madhya Pradesh_Dist_06,Highway,370.69,14.97,26.99,34.51,65.49,78.73,21.27,0.0,319,330,122,69.19,20.07,49.12,70.99,0,22.0,1,0,1,44,45,16,24,34.18,2,1,21.74,20.43,8,22.98,18.37,16.69,28,11,71.12,125.5,66.9,0.39,90,20,72,RR Execution,243,1,critical,Utility Shifting,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0377,P0377_S4,Madhya Pradesh,Madhya Pradesh_Dist_06,Highway,370.69,14.97,26.99,51.75,48.25,78.73,21.27,0.0,319,330,122,112.12,45.91,66.21,59.05,1,40.7,6,2,4,25,27,29,15,59.39,3,1,40.68,39.03,7,43.79,36.3,31.28,22,7,69.21,229.8,65.6,0.42,120,13,21,Pre-Notification,326,1,critical,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0377,P0377_S5,Madhya Pradesh,Madhya Pradesh_Dist_06,Highway,370.69,14.97,26.99,63.22,36.78,78.73,21.27,0.0,319,330,122,95.71,45.89,49.82,52.05,0,28.1,8,4,4,45,68,21,2,77.91,2,1,56.59,55.78,13,49.46,47.71,43.51,18,10,64.61,152.2,109.9,0.29,150,26,53,Pre-Notification,329,1,critical,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0378,P0378_S1,West Bengal,West Bengal_Dist_06,Highway,237.75,7.17,22.76,18.93,81.07,78.64,21.36,0.0,491,417,178,58.84,8.12,50.72,86.2,1,96.7,2,1,1,12,189,77,24,24.01,3,1,5.82,0.0,23,8.89,7.39,1.25,12,4,84.98,110.0,49.3,0.26,30,28,87,Joint Measurement,164,1,severe,Compensation Disbursement,2026-03-30,synthetic_calibrated,SIH2026_GEN_SEED_42
P0378,P0378_S2,West Bengal,West Bengal_Dist_06,Highway,237.75,7.17,22.76,34.48,65.52,78.64,21.36,0.0,491,417,178,59.16,19.32,39.84,67.34,1,19.4,2,0,2,8,0,6,8,49.34,1,1,18.84,17.33,17,28.22,27.16,22.18,16,6,79.16,147.6,79.2,0.27,60,8,24,Award Declaration,168,1,severe,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0378,P0378_S3,West Bengal,West Bengal_Dist_06,Highway,237.75,7.17,22.76,53.67,46.33,78.64,21.36,0.0,491,417,178,37.58,19.64,17.94,47.74,0,4.0,0,0,0,7,80,55,41,74.16,2,1,35.02,28.53,13,40.21,31.57,31.57,22,9,88.92,183.5,96.6,0.53,90,5,21,Joint Measurement,66,0,moderate,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0378,P0378_S4,West Bengal,West Bengal_Dist_06,Highway,237.75,7.17,22.76,66.71,33.29,78.64,21.36,0.0,491,417,178,43.04,27.53,15.51,36.04,0,12.1,2,0,2,10,32,54,8,67.17,4,1,51.32,43.73,17,59.94,57.37,52.54,17,6,74.53,191.3,98.2,0.22,120,27,113,Compensation Disbursement,35,0,moderate,Statutory Approvals,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0378,P0378_S5,West Bengal,West Bengal_Dist_06,Highway,237.75,7.17,22.76,87.45,12.55,78.64,21.36,0.0,491,417,178,38.75,29.01,9.74,25.14,0,70.5,0,0,0,16,23,4,22,92.29,0,1,77.24,71.66,24,76.0,72.97,65.96,11,5,92.26,155.6,123.2,0.32,150,23,112,RR Execution,46,0,moderate,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0379,P0379_S1,Bihar,Bihar_Dist_02,Railway,186.7,97.84,334.85,6.07,93.93,79.43,20.57,0.0,5902,4479,1879,43.31,2.02,41.29,95.34,5,65.1,2,1,1,347,58,35,1,23.63,2,1,0.0,0.0,240,0.0,0.0,0.0,21,9,74.6,141.8,44.8,0.5,30,28,22,Award Declaration,256,1,critical,R&R Execution,2026-03-30,synthetic_calibrated,SIH2026_GEN_SEED_42
P0379,P0379_S2,Bihar,Bihar_Dist_02,Railway,186.7,97.84,334.85,20.74,79.26,79.43,20.57,0.0,5902,4479,1879,60.48,9.79,50.69,83.81,4,30.1,3,1,2,442,32,127,4,16.54,4,1,4.07,1.55,151,18.12,11.62,6.12,25,9,66.91,167.8,66.1,0.34,60,5,47,Award Declaration,234,1,critical,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0379,P0379_S3,Bihar,Bihar_Dist_02,Railway,186.7,97.84,334.85,38.64,61.36,79.43,20.57,0.0,5902,4479,1879,34.07,11.19,22.88,67.16,4,13.4,2,1,1,448,14,31,21,46.58,1,1,33.31,28.71,106,24.44,18.04,13.36,21,6,84.41,186.8,76.2,0.46,90,13,32,Compensation Disbursement,220,1,critical,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0379,P0379_S4,Bihar,Bihar_Dist_02,Railway,186.7,97.84,334.85,46.22,53.78,79.43,20.57,0.0,5902,4479,1879,65.12,23.85,41.27,63.38,0,72.4,4,1,3,526,38,11,0,56.03,2,1,36.19,33.7,178,43.14,36.97,33.93,21,11,71.95,170.0,112.2,0.21,120,22,36,Joint Measurement,268,1,critical,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0379,P0379_S5,Bihar,Bihar_Dist_02,Railway,186.7,97.84,334.85,60.6,39.4,79.43,20.57,0.0,5902,4479,1879,29.62,16.93,12.69,42.84,0,38.4,0,0,0,543,59,30,15,68.56,4,1,47.5,38.85,110,55.39,53.28,48.65,25,13,73.53,121.1,116.4,0.24,150,27,68,Compensation Disbursement,143,1,severe,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0380,P0380_S1,Tamil Nadu,Tamil Nadu_Dist_04,Highway,289.16,9.34,23.85,5.0,95.0,84.58,15.42,0.0,678,717,159,76.07,3.75,72.32,95.07,2,31.2,5,3,2,43,238,60,89,10.0,2,1,0.0,0.0,33,0.0,0.0,0.0,22,6,63.7,165.3,117.6,0.26,30,15,36,Award Declaration,375,1,critical,Statutory Approvals,2026-03-30,synthetic_calibrated,SIH2026_GEN_SEED_42
P0380,P0380_S2,Tamil Nadu,Tamil Nadu_Dist_04,Highway,289.16,9.34,23.85,20.03,79.97,84.58,15.42,0.0,678,717,159,47.32,7.06,40.26,85.08,7,85.0,2,0,2,37,18,27,27,31.65,4,1,12.91,6.8,12,12.04,5.39,1.97,19,11,78.57,297.6,90.5,0.31,60,15,109,Award Declaration,236,1,critical,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0380,P0380_S3,Tamil Nadu,Tamil Nadu_Dist_04,Highway,289.16,9.34,23.85,32.88,67.12,84.58,15.42,0.0,678,717,159,48.83,13.1,35.73,73.17,6,38.3,4,2,2,73,27,18,13,45.83,2,1,21.22,16.96,28,30.34,22.49,16.22,22,8,62.56,219.7,79.2,0.18,90,13,42,Possession Handover,281,1,critical,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0380,P0380_S4,Tamil Nadu,Tamil Nadu_Dist_04,Highway,289.16,9.34,23.85,52.51,47.49,84.58,15.42,0.0,678,717,159,94.66,37.14,57.52,60.76,2,51.6,2,1,1,78,14,48,2,68.67,4,1,44.11,36.29,12,44.18,40.39,38.77,23,8,78.11,149.9,66.5,0.5,120,13,39,Pre-Notification,184,1,critical,Utility Shifting,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0380,P0380_S5,Tamil Nadu,Tamil Nadu_Dist_04,Highway,289.16,9.34,23.85,68.85,31.15,84.58,15.42,0.0,678,717,159,84.71,41.38,43.33,51.15,2,48.9,1,0,1,88,31,27,0,74.12,3,1,62.34,53.12,13,54.52,49.59,42.74,24,4,67.9,136.0,96.1,0.31,150,24,99,Compensation Disbursement,163,1,severe,R&R Execution,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0381,P0381_S1,Madhya Pradesh,Madhya Pradesh_Dist_07,Water/Irrigation,282.16,32.56,112.31,6.61,93.39,83.52,16.48,0.0,3183,2851,948,43.95,2.28,41.67,94.81,2,24.9,5,3,2,183,134,16,24,16.14,2,1,0.0,0.0,94,0.0,0.0,0.0,16,9,80.06,220.4,88.9,0.32,30,20,30,Pre-Notification,345,1,critical,Legal Litigation,2026-03-30,synthetic_calibrated,SIH2026_GEN_SEED_42
P0381,P0381_S2,Madhya Pradesh,Madhya Pradesh_Dist_07,Water/Irrigation,282.16,32.56,112.31,21.34,78.66,83.52,16.48,0.0,3183,2851,948,76.79,14.39,62.4,81.26,2,30.9,1,0,1,262,16,53,40,35.76,5,1,16.0,14.35,148,16.51,9.5,1.66,30,16,74.7,242.8,51.8,0.42,60,25,103,Joint Measurement,222,1,critical,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0381,P0381_S3,Madhya Pradesh,Madhya Pradesh_Dist_07,Water/Irrigation,282.16,32.56,112.31,33.75,66.25,83.52,16.48,0.0,3183,2851,948,89.93,29.1,60.83,67.64,4,63.3,1,0,1,334,20,19,12,47.83,3,1,21.82,21.75,117,29.46,20.68,15.64,16,4,70.44,97.8,41.7,0.44,90,14,56,Compensation Disbursement,180,1,severe,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0381,P0381_S4,Madhya Pradesh,Madhya Pradesh_Dist_07,Water/Irrigation,282.16,32.56,112.31,52.53,47.47,83.52,16.48,0.0,3183,2851,948,93.33,37.85,55.48,59.44,1,24.5,7,2,5,246,18,14,39,69.84,3,1,34.54,24.72,80,48.21,45.43,40.04,13,6,72.67,158.3,78.0,0.53,120,16,43,Compensation Disbursement,278,1,critical,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0381,P0381_S5,Madhya Pradesh,Madhya Pradesh_Dist_07,Water/Irrigation,282.16,32.56,112.31,65.58,34.42,83.52,16.48,0.0,3183,2851,948,57.53,32.8,24.73,42.99,2,39.0,0,0,0,118,34,47,7,48.69,3,1,55.68,49.17,156,60.92,57.34,54.35,21,11,66.43,206.5,67.1,0.2,150,16,111,Award Declaration,144,1,severe,R&R Execution,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0382,P0382_S1,Tamil Nadu,Tamil Nadu_Dist_14,Highway,182.94,33.78,115.18,5.0,95.0,50.97,49.03,0.0,3449,2797,1050,63.54,2.39,61.15,96.24,1,79.9,2,0,2,483,33,45,43,15.56,7,1,0.0,0.0,53,0.0,0.0,0.0,44,22,61.55,134.5,128.4,0.15,30,20,30,Compensation Disbursement,345,1,critical,Legal Litigation,2026-03-30,synthetic_calibrated,SIH2026_GEN_SEED_42
P0382,P0382_S2,Tamil Nadu,Tamil Nadu_Dist_14,Highway,182.94,33.78,115.18,10.78,89.22,50.97,49.03,0.0,3449,2797,1050,55.97,5.62,50.35,89.96,3,23.0,8,3,5,355,17,58,15,10.0,2,1,0.0,0.0,42,7.14,1.81,1.68,39,17,66.75,174.2,96.4,0.49,60,26,118,Award Declaration,459,1,critical,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0382,P0382_S3,Tamil Nadu,Tamil Nadu_Dist_14,Highway,182.94,33.78,115.18,24.33,75.67,50.97,49.03,0.0,3449,2797,1050,52.93,10.92,42.01,79.37,6,77.3,3,1,2,285,29,35,42,29.64,1,1,7.13,0.4,97,21.25,14.56,12.45,31,19,68.8,136.9,111.7,0.24,90,6,96,RR Execution,322,1,critical,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0382,P0382_S4,Tamil Nadu,Tamil Nadu_Dist_14,Highway,182.94,33.78,115.18,42.92,57.08,50.97,49.03,0.0,3449,2797,1050,51.28,16.13,35.15,68.55,4,24.8,3,1,2,224,32,47,24,64.86,2,1,27.76,19.23,100,32.7,29.72,22.72,35,12,56.86,112.0,78.1,0.32,120,23,77,Award Declaration,314,1,critical,Statutory Approvals,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0382,P0382_S5,Tamil Nadu,Tamil Nadu_Dist_14,Highway,182.94,33.78,115.18,54.49,45.51,50.97,49.03,0.0,3449,2797,1050,37.52,17.42,20.1,53.57,2,32.6,6,3,3,407,75,29,36,55.97,4,1,41.96,38.94,69,39.51,37.53,35.65,27,17,64.2,133.9,120.0,0.39,150,26,61,Compensation Disbursement,313,1,critical,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0383,P0383_S1,Haryana,Haryana_Dist_03,Railway,1156.67,17.84,40.67,16.31,83.69,78.51,21.49,0.0,897,869,381,222.21,27.26,194.95,87.73,0,62.4,2,0,2,54,51,9,13,31.26,2,1,8.74,8.65,44,11.46,3.14,0.0,12,7,77.19,140.2,126.3,0.53,30,11,105,Joint Measurement,212,1,critical,Compensation Disbursement,2026-03-30,synthetic_calibrated,SIH2026_GEN_SEED_42
P0383,P0383_S2,Haryana,Haryana_Dist_03,Railway,1156.67,17.84,40.67,34.11,65.89,78.51,21.49,0.0,897,869,381,243.88,67.46,176.42,72.34,2,52.5,3,1,2,28,4,70,1,31.21,0,1,15.22,13.97,13,20.29,17.19,10.14,13,3,82.09,187.6,108.6,0.19,60,25,91,Award Declaration,159,1,severe,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0383,P0383_S3,Haryana,Haryana_Dist_03,Railway,1156.67,17.84,40.67,51.11,48.89,78.51,21.49,0.0,897,869,381,388.13,149.01,239.12,61.61,1,2.0,1,0,1,42,35,8,19,63.37,1,1,42.89,42.15,43,46.07,38.67,37.5,7,2,91.67,163.7,89.1,0.4,90,20,70,Pre-Notification,108,1,severe,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0383,P0383_S4,Haryana,Haryana_Dist_03,Railway,1156.67,17.84,40.67,67.3,32.7,78.51,21.49,0.0,897,869,381,221.82,144.57,77.25,34.83,1,45.1,1,0,1,49,10,12,31,76.47,2,1,54.73,52.51,40,57.37,55.03,54.3,15,9,83.62,168.0,86.5,0.5,120,28,41,Compensation Disbursement,120,1,severe,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0383,P0383_S5,Haryana,Haryana_Dist_03,Railway,1156.67,17.84,40.67,70.88,29.12,78.51,21.49,0.0,897,869,381,310.36,170.18,140.18,45.17,1,21.5,0,0,0,37,9,2,5,92.47,0,1,56.79,52.56,32,57.34,54.25,51.47,15,10,93.32,83.6,43.7,0.37,150,20,40,RR Execution,80,0,moderate,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0384,P0384_S1,Telangana,Telangana_Dist_05,Railway,271.66,106.32,138.24,5.0,95.0,81.84,18.16,0.0,3373,3837,1102,46.88,1.88,45.0,95.99,2,50.4,1,0,1,519,17,15,53,23.39,6,1,0.0,0.0,116,1.89,0.0,0.0,22,6,67.39,191.3,78.5,0.3,30,26,28,Compensation Disbursement,260,1,critical,Statutory Approvals,2026-03-30,synthetic_calibrated,SIH2026_GEN_SEED_42
P0384,P0384_S2,Telangana,Telangana_Dist_05,Railway,271.66,106.32,138.24,18.7,81.3,81.84,18.16,0.0,3373,3837,1102,40.91,6.93,33.98,83.06,2,23.1,1,0,1,213,13,15,23,26.35,2,1,0.33,0.0,58,6.58,3.11,0.0,28,7,67.98,196.2,53.2,0.23,60,16,42,Award Declaration,231,1,critical,Statutory Approvals,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0384,P0384_S3,Telangana,Telangana_Dist_05,Railway,271.66,106.32,138.24,33.86,66.14,81.84,18.16,0.0,3373,3837,1102,82.97,27.64,55.33,66.69,4,77.1,3,1,2,347,45,64,7,37.07,4,1,20.89,18.43,59,28.82,19.79,16.39,21,9,64.26,202.1,105.9,0.19,90,14,91,Possession Handover,264,1,critical,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0384,P0384_S4,Telangana,Telangana_Dist_05,Railway,271.66,106.32,138.24,43.13,56.87,81.84,18.16,0.0,3373,3837,1102,43.74,14.76,28.98,66.26,3,32.6,10,5,5,314,13,36,18,45.62,3,1,30.25,27.03,73,40.1,33.29,30.15,35,14,73.97,155.7,94.5,0.39,120,28,43,Pre-Notification,381,1,critical,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0384,P0384_S5,Telangana,Telangana_Dist_05,Railway,271.66,106.32,138.24,65.92,34.08,81.84,18.16,0.0,3373,3837,1102,65.19,33.1,32.09,49.23,1,72.0,3,1,2,286,22,22,60,90.7,0,1,48.87,44.76,146,53.57,52.36,47.03,22,13,68.69,125.1,116.5,0.25,150,25,20,RR Execution,280,1,critical,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0385,P0385_S1,Bihar,Bihar_Dist_14,Highway,787.42,39.19,116.95,30.8,69.2,80.22,19.78,0.0,1440,1085,346,203.43,46.54,156.89,77.12,1,13.3,2,1,1,10,35,34,56,46.94,4,1,13.2,4.1,40,25.91,19.44,18.47,17,4,88.58,183.0,106.3,0.52,30,7,51,Award Declaration,52,0,moderate,R&R Execution,2026-03-30,synthetic_calibrated,SIH2026_GEN_SEED_42
P0385,P0385_S2,Bihar,Bihar_Dist_14,Highway,787.42,39.19,116.95,47.1,52.9,80.22,19.78,0.0,1440,1085,346,243.2,90.02,153.18,62.99,0,71.0,2,0,2,15,45,35,48,37.02,4,1,30.17,24.91,51,33.1,30.15,25.83,16,6,91.15,271.4,95.9,0.37,60,14,44,Pre-Notification,60,0,moderate,R&R Execution,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0385,P0385_S3,Bihar,Bihar_Dist_14,Highway,787.42,39.19,116.95,53.3,46.7,80.22,19.78,0.0,1440,1085,346,166.54,70.08,96.46,57.92,1,7.3,0,0,0,15,11,29,11,77.1,5,1,47.72,41.21,59,39.12,39.02,31.98,15,4,95.0,160.4,118.2,0.39,90,14,113,Pre-Notification,42,0,moderate,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0385,P0385_S4,Bihar,Bihar_Dist_14,Highway,787.42,39.19,116.95,70.97,29.03,80.22,19.78,0.0,1440,1085,346,130.13,79.84,50.29,38.65,0,138.5,1,0,1,5,1,15,28,67.0,2,1,59.01,54.25,40,58.03,49.92,45.86,18,8,90.29,180.1,131.6,0.2,120,21,84,Award Declaration,22,0,minor,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0385,P0385_S5,Bihar,Bihar_Dist_14,Highway,787.42,39.19,116.95,88.76,11.24,80.22,19.78,0.0,1440,1085,346,120.71,98.73,21.98,18.21,0,50.2,1,0,1,14,6,7,0,93.99,0,1,75.28,72.63,64,80.17,71.63,64.19,17,7,92.15,237.7,121.4,0.18,150,6,20,Award Declaration,-2,0,on_time,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P0386,P0386_S1,Maharashtra,Maharashtra_Dist_04,Highway,57.14,31.08,133.15,17.07,82.93,72.24,27.76,0.0,2895,2445,728,17.25,2.68,14.57,84.46,2,4.2,0,0,0,154,5,3,12,12.05,1,1,6.63,0.0,32,12.37,4.13,2.17,14,8,78.29,195.2,93.0,0.47,30,22,54,Joint Measurement,172,1,severe,Compensation Disbursement,2026-03-30,synthetic_calibrated,SIH2026_GEN_SEED_42
